YEAR,BANAME,BACODE,BANAMEPCAP,BAHTIAN,BAHTIOZ,BAHTIANT,BAHTIOZT,BANGENAN,BANGENOZ,BANOXAN,BANOXOZ,BASO2AN,BACO2AN,BACH4AN,BAN2OAN,BACO2EQA,BAHGAN,BANOXRTA,BANOXRTO,BASO2RTA,BACO2RTA,BACH4RTA,BAN2ORTA,BAC2ERTA,BAHGRTA,BANOXRA,BANOXRO,BASO2RA,BACO2RA,BACH4RA,BAN2ORA,BAC2ERA,BAHGRA,BANOXCRT,BANOXCRO,BASO2CRT,BACO2CRT,BACH4CRT,BAN2OCRT,BAC2ECRT,BAHGCRT,BACNOXRT,BAONOXRT,BAGNOXRT,BAFSNXRT,BACNXORT,BAONXORT,BAGNXORT,BAFSNORT,BACSO2RT,BAOSO2RT,BAGSO2RT,BAFSS2RT,BACCO2RT,BAOCO2RT,BAGCO2RT,BAFSC2RT,BACCH4RT,BAOCH4RT,BAGCH4RT,BAFCH4RT,BACN2ORT,BAON2ORT,BAGN2ORT,BAFN2ORT,BACC2ERT,BAOC2ERT,BAGC2ERT,BAFSC2ERT,BACHGRT,BAFSHGRT,BACNOXR,BAONOXR,BAGNOXR,BAFSNXR,BACNXOR,BAONXOR,BAGNXOR,BAFSNOR,BACSO2R,BAOSO2R,BAGSO2R,BAFSS2R,BACCO2R,BAOCO2R,BAGCO2R,BAFSC2R,BACCH4R,BAOCH4R,BAGCH4R,BAFCH4R,BACN2OR,BAON2OR,BAGN2OR,BAFN2OR,BACC2ER,BAOC2ER,BAGC2ER,BAFSC2ER,BACHGR,BAFSHGR,BANBNOX,BANBNXO,BANBSO2,BANBCO2,BANBCH4,BANBN2O,BANBC2E,BANBHG,BAGENACL,BAGENAOL,BAGENAGS,BAGENANC,BAGENAHY,BAGENABM,BAGENAWI,BAGENASO,BAGENAGT,BAGENAOF,BAGENAOP,BAGENATN,BAGENATR,BAGENATH,BAGENACY,BAGENACN,BACLPR,BAOLPR,BAGSPR,BANCPR,BAHYPR,BABMPR,BAWIPR,BASOPR,BAGTPR,BAOFPR,BAOPPR,BATNPR,BATRPR,BATHPR,BACYPR,BACNPR,BANBGNCL,BANBGNOL,BANBGNGS,BANBGNNC,BANBGNHY,BANBGNBM,BANBGNWI,BANBGNSO,BANBGNGT,BANBGNOF,BANBGNOP,BANBCLPR,BANBOLPR,BANBGSPR,BANBNCPR,BANBHYPR,BANBBMPR,BANBWIPR,BANBSOPR,BANBGTPR,BANBOFPR,BANBOPPR
2020.00,Duke Energy Progress West,CPLW,42.40,0.00,0.00,356804.00,176463.00,40617.00,20110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,,,,,,,,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40671.00,0.00,0.00,-54.00,-54.00,40671.00,40671.00,-54.00,40671.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
2020.00,El Paso Electric Company,EPE,2705.70,49049015.19,25571132.30,52965258.19,27418831.30,5327526.00,2744850.00,2373.29,1263.04,18.91,2901156.18,106746.79,10675.27,2904081.13,--,0.89,0.92,0.01,1089.12,0.02,0.00,1090.22,--,0.10,0.10,0.00,118.30,0.00,0.00,118.42,--,0.97,1.00,0.01,1188.72,0.02,0.00,1189.92,--,0.00,20.06,0.98,0.98,0.00,18.18,1.00,1.00,0.00,1.87,0.01,0.01,0.00,902.04,1193.36,1193.35,0.00,0.04,0.02,0.02,0.00,0.01,0.00,0.00,0.00,905.65,1194.56,1194.55,--,--,0.00,3.12,0.10,0.10,0.00,3.22,0.10,0.10,0.00,0.29,0.00,0.00,0.00,140.11,118.82,118.82,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.67,118.94,118.94,--,--,0.96,0.98,0.01,1197.31,0.02,0.00,1198.52,--,0.00,138.00,4862065.48,0.00,0.00,18925.00,129086.00,317312.00,0.00,0.00,0.00,4862203.48,465323.00,465323.00,4881128.48,446398.00,0.00,0.00,0.91,0.00,0.00,0.00,0.02,0.06,0.00,0.00,0.00,0.91,0.09,0.09,0.92,0.08,0.00,138.00,4195362.27,0.00,0.00,3938.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,Electric Energy Inc.,EEI,1401.30,45044949.87,19100980.51,45044949.87,19100980.51,4128427.00,1724164.00,2533.91,1107.66,8242.90,4467376.20,986436.95,142778.55,4500980.67,--,1.23,1.29,3.99,2164.20,0.24,0.04,2180.48,--,0.11,0.12,0.37,198.35,0.02,0.00,199.84,--,1.23,1.29,3.99,2164.20,0.24,0.04,2180.48,--,1.22,0.00,2.30,1.23,1.27,0.00,5.03,1.29,4.01,0.00,0.00,3.99,2164.43,0.00,2116.42,2164.20,0.24,0.00,0.03,0.24,0.03,0.00,0.00,0.03,2180.78,0.00,2118.29,2180.48,--,--,0.11,0.00,0.13,0.11,0.12,0.00,0.13,0.12,0.37,0.00,0.00,0.37,198.97,0.00,118.86,198.35,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,200.47,0.00,118.97,199.84,--,--,1.23,1.30,3.98,2164.07,0.24,0.03,2180.31,--,3545500.20,0.00,582926.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4128426.98,0.00,0.00,4128426.98,0.00,0.86,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2557853.34,0.00,19382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,Electric Reliability Council of Texas Inc.,ERCO,183655.20,2246375766.39,1111874938.66,3051898510.92,1443692522.58,409198312.76,192063612.03,91383.07,42371.64,107755.25,166966646.16,21173488.17,2929789.64,167665808.55,--,0.45,0.44,0.53,816.07,0.05,0.01,819.48,--,0.08,0.08,0.10,148.65,0.01,0.00,149.28,--,0.67,0.66,0.79,1215.58,0.08,0.01,1220.67,--,1.16,3.87,0.51,0.67,1.14,3.74,0.48,0.63,3.10,10.50,0.01,0.79,2281.55,2197.92,871.89,1220.47,0.26,0.05,0.02,0.08,0.04,0.01,0.00,0.01,2299.37,2202.07,872.76,1225.58,--,--,0.11,0.30,0.07,0.08,0.10,0.30,0.06,0.08,0.29,0.82,0.00,0.10,210.62,171.41,118.40,148.94,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,212.27,171.74,118.52,149.56,--,--,0.75,0.69,0.91,1295.21,0.09,0.01,1300.92,--,67160153.35,122287.44,204597812.95,41438705.00,625685.61,306410.01,83928252.42,8495307.24,0.00,2090077.27,433621.00,315842657.01,93355655.28,92729969.67,274710362.02,134487950.27,0.16,0.00,0.50,0.10,0.00,0.00,0.21,0.02,0.00,0.01,0.00,0.77,0.23,0.23,0.67,0.33,40839735.41,148870.87,100667763.43,0.00,0.00,122778.37,0.00,0.00,0.00,1783436.35,0.00,0.28,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
2020.00,Florida Municipal Power Pool,FMPP,5705.00,120716135.05,57031095.32,122636401.05,58197994.32,14543256.00,6855341.00,1106.87,399.70,2839.69,9073151.36,1247509.56,173782.86,9114638.87,--,0.15,0.12,0.39,1247.75,0.09,0.01,1253.45,--,0.02,0.01,0.05,150.32,0.01,0.00,151.01,--,0.16,0.12,0.40,1266.81,0.09,0.01,1272.61,--,0.00,0.00,0.26,0.16,0.00,0.00,0.20,0.12,0.78,0.00,0.14,0.40,1682.25,0.00,985.06,1266.81,0.16,0.00,0.03,0.09,0.02,0.00,0.00,0.01,1693.37,0.00,987.24,1272.61,--,--,0.00,0.00,0.03,0.02,0.00,0.00,0.03,0.01,0.08,0.00,0.02,0.05,177.70,0.00,127.56,150.32,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,178.88,0.00,127.84,151.01,--,--,0.27,0.20,0.44,1301.45,0.09,0.01,1307.56,--,4134830.23,2765.08,10115153.79,0.00,0.00,71622.89,0.00,218884.00,0.00,0.00,0.00,14252749.11,290506.89,290506.89,14324371.99,218884.00,0.28,0.00,0.70,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.98,0.02,0.02,0.98,0.02,2666369.17,0.00,4677035.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,Florida Power & Light Company,FPL,46703.50,692930326.21,326465035.31,727854723.15,342375824.33,131484305.19,61144317.00,11329.67,5039.71,2498.73,40808695.71,4099269.92,495547.63,40933773.18,--,0.17,0.17,0.04,620.74,0.03,0.00,622.64,--,0.03,0.03,0.01,117.79,0.01,0.00,118.15,--,0.23,0.22,0.05,832.37,0.04,0.01,834.92,--,0.00,2.52,0.11,0.11,0.00,2.47,0.11,0.11,0.00,0.15,0.01,0.01,0.00,994.85,808.91,808.92,0.00,0.10,0.02,0.02,0.00,0.02,0.00,0.00,0.00,1003.07,809.77,809.78,--,--,0.00,0.41,0.02,0.02,0.00,0.43,0.02,0.02,0.00,0.02,0.00,0.00,0.00,162.35,118.93,118.93,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.69,119.05,119.06,--,--,0.19,0.18,0.04,830.13,0.03,0.00,831.96,--,0.00,121531.05,95696546.59,29419352.00,231680.00,2238300.70,0.00,3778930.00,0.00,0.00,-2035.00,125235394.64,6248910.70,6017230.70,98054343.34,33429962.00,0.00,0.00,0.73,0.22,0.00,0.02,0.00,0.03,0.00,0.00,0.00,0.95,0.05,0.05,0.75,0.25,0.00,3230.00,58613271.13,0.00,0.00,955384.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
2020.00,Gainesville Regional Utilities,GVL,885.60,21757227.56,10501322.05,21783680.56,10513395.05,1867678.00,892087.00,1505.35,755.85,379.68,1201818.54,445428.66,58583.24,1216115.30,--,1.61,1.70,0.41,1286.97,0.24,0.03,1302.28,--,0.14,0.14,0.04,110.48,0.02,0.00,111.79,--,1.62,1.70,0.41,1289.05,0.24,0.03,1304.38,--,2.83,0.00,0.89,1.72,2.88,0.00,0.92,1.84,1.13,0.00,0.01,0.49,1925.49,0.00,983.90,1387.06,0.13,0.00,0.02,0.07,0.02,0.00,0.00,0.01,1934.02,0.00,984.92,1391.29,--,--,0.22,0.00,0.11,0.17,0.22,0.00,0.11,0.18,0.09,0.00,0.00,0.05,150.73,0.00,118.79,135.91,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,151.40,0.00,118.91,136.32,--,--,1.65,1.74,0.48,1352.79,0.23,0.03,1367.27,--,221088.68,14.10,1289194.73,0.00,0.00,354365.49,0.00,3015.00,0.00,0.00,0.00,1510297.51,357380.49,357380.49,1864663.00,3015.00,0.12,0.00,0.69,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.81,0.19,0.19,1.00,0.00,646488.00,0.00,668261.48,0.00,0.00,266767.78,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.42,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00
2020.00,Gridforce South,GRIS,324.30,0.00,0.00,10729829.00,4496173.00,1223051.00,512501.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,,,,,,,,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,1223051.00,0.00,0.00,0.00,0.00,0.00,1223051.00,1223051.00,0.00,1223051.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,Griffith Energy LLC,GRIF,655.00,17111808.00,7856022.50,17111808.00,7856022.50,2368014.00,1064777.00,83.44,40.45,5.20,1016928.44,37921.73,3792.17,1017967.49,--,0.07,0.08,0.00,858.89,0.02,0.00,859.77,--,0.01,0.01,0.00,118.86,0.00,0.00,118.98,--,0.07,0.08,0.00,858.89,0.02,0.00,859.77,--,0.00,0.00,0.07,0.07,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,858.89,858.89,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,859.77,859.77,--,--,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,118.86,118.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.98,118.98,--,--,0.07,0.08,0.00,858.89,0.02,0.00,859.77,--,0.00,0.00,2368014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2368014.00,0.00,0.00,2368014.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1528536.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,Hawaiian Electric Co Inc,HECO,3024.00,64708194.34,26848466.17,69598059.34,29219369.17,6473266.00,2734381.00,12554.70,5185.95,22387.68,5400152.53,1145920.33,175081.91,5440563.74,--,3.88,3.79,6.92,1668.45,0.18,0.03,1680.93,--,0.39,0.39,0.69,166.91,0.02,0.00,168.16,--,4.24,4.15,7.57,1825.64,0.19,0.03,1839.31,--,2.81,4.42,0.00,4.08,2.80,4.40,0.00,4.07,5.96,8.67,0.00,8.09,2378.89,1652.40,0.00,1808.21,0.28,0.07,0.00,0.11,0.04,0.01,0.00,0.02,2398.05,1658.17,0.00,1816.86,--,--,0.25,0.44,0.00,0.39,0.25,0.44,0.00,0.40,0.54,0.86,0.00,0.78,213.89,163.21,0.00,174.90,0.03,0.01,0.00,0.01,0.00,0.00,0.00,0.00,215.62,163.78,0.00,175.74,--,--,4.55,4.50,7.89,1753.51,0.18,0.03,1766.01,--,1165146.70,4358080.49,0.00,0.00,1250.00,389789.09,186242.00,369884.00,0.00,2874.05,0.00,5526101.24,947165.09,945915.09,5915890.33,557376.00,0.18,0.67,0.00,0.00,0.00,0.06,0.03,0.06,0.00,0.00,0.00,0.85,0.15,0.15,0.91,0.09,264789.86,2947914.03,0.00,0.00,0.00,259795.22,0.00,0.00,0.00,0.00,0.00,0.08,0.85,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
2020.00,Idaho Power Company,IPCO,4155.00,18531725.51,7908575.27,111050688.83,50111527.73,12869052.42,5703613.56,1216.03,531.09,55.00,1043867.04,51538.99,5573.64,1045341.75,--,0.19,0.19,0.01,162.23,0.00,0.00,162.46,--,0.13,0.13,0.01,112.66,0.00,0.00,112.82,--,1.02,1.01,0.05,878.68,0.02,0.00,879.92,--,0.00,32.35,0.26,0.26,0.00,0.00,0.31,0.31,0.00,2.94,0.04,0.04,0.00,1666.94,947.47,947.48,0.00,0.07,0.02,0.02,0.00,0.01,0.00,0.00,0.00,1672.65,948.51,948.52,--,--,0.00,3.17,0.03,0.03,0.00,,0.03,0.03,0.00,0.29,0.01,0.01,0.00,163.33,119.38,119.38,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.89,119.51,119.51,--,--,1.00,1.20,0.04,983.67,0.02,0.00,985.02,--,20043.97,34.00,2183390.45,0.00,7634751.00,119706.00,1938572.18,727643.00,192101.00,0.00,52810.00,2256278.42,10612773.18,2978022.18,2375984.42,10493067.18,0.00,0.00,0.17,0.00,0.59,0.01,0.15,0.06,0.01,0.00,0.00,0.18,0.82,0.23,0.18,0.82,0.00,34.00,1262709.96,0.00,0.00,39952.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
2020.00,Imperial Irrigation District,IID,2296.30,11804995.99,6741066.66,51652638.02,24858858.65,5824807.49,2717373.95,319.42,148.64,1308.67,617137.59,374060.19,48635.20,629059.99,--,0.11,0.11,0.45,211.90,0.06,0.01,215.99,--,0.05,0.04,0.22,104.56,0.03,0.00,106.58,--,0.59,0.58,2.40,1130.43,0.34,0.05,1152.27,--,0.00,0.00,0.23,0.23,0.00,0.00,0.22,0.22,0.00,0.00,0.01,0.01,0.00,0.00,1027.59,1027.59,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1028.64,1028.64,--,--,0.00,0.00,0.03,0.03,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,118.84,118.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.96,118.96,--,--,0.34,0.28,0.03,938.58,0.12,0.02,945.97,--,0.00,337.52,777242.70,0.00,205143.00,317685.27,0.00,885348.31,3642456.00,0.00,-3405.00,774175.22,5050632.58,4845489.58,1091860.49,4732947.31,0.00,0.00,0.13,0.00,0.04,0.05,0.00,0.15,0.62,0.00,0.00,0.13,0.87,0.83,0.19,0.81,0.00,0.00,768123.30,0.00,0.00,75443.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00
2020.00,ISO New England Inc.,ISNE,46364.40,472746067.61,223157952.35,583075678.71,259842736.43,96190979.45,43035180.83,17380.60,7572.14,4052.16,25539227.13,7145941.96,928906.01,25766958.03,--,0.36,0.35,0.08,531.01,0.07,0.01,535.75,--,0.07,0.07,0.02,108.05,0.02,0.00,109.01,--,0.59,0.58,0.14,869.90,0.12,0.02,877.66,--,2.86,12.47,0.21,0.24,6.25,7.54,0.22,0.23,1.49,5.64,0.01,0.02,2277.02,3374.75,850.54,857.60,0.28,0.10,0.02,0.02,0.04,0.02,0.00,0.00,2296.41,3382.94,851.41,858.53,--,--,0.26,0.55,0.03,0.03,0.44,0.32,0.03,0.03,0.13,0.25,0.00,0.00,204.47,148.88,118.92,119.38,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.21,149.24,119.04,119.51,--,--,0.40,0.35,0.11,885.31,0.07,0.01,889.72,--,164880.67,149799.88,51449547.19,25580051.00,6239691.06,6817948.60,3625983.04,2027779.24,0.00,142158.73,-6859.00,77479578.46,18711401.94,12471710.88,58717476.05,37473504.34,0.00,0.00,0.53,0.27,0.06,0.07,0.04,0.02,0.00,0.00,0.00,0.81,0.19,0.13,0.61,0.39,128661.00,78045.01,27612862.16,0.00,0.00,1960116.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
2020.00,JEA,JEA,5216.00,107341696.40,50640179.35,107867706.40,50880240.35,11959527.22,5374043.71,4288.97,2014.41,3026.03,7455678.64,555772.52,85241.88,7475326.84,--,0.72,0.75,0.51,1246.82,0.05,0.01,1250.10,--,0.08,0.08,0.06,138.92,0.01,0.00,139.28,--,0.72,0.75,0.51,1253.10,0.05,0.01,1256.40,--,0.00,0.00,0.71,0.71,0.00,0.00,0.75,0.75,0.00,0.00,0.42,0.42,0.00,0.00,1339.60,1339.60,0.00,0.00,0.04,0.04,0.00,0.00,0.01,0.01,0.00,0.00,1342.43,1342.43,--,--,0.00,0.00,0.08,0.08,0.00,0.00,0.08,0.08,0.00,0.00,0.05,0.05,0.00,0.00,144.55,144.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.86,144.86,--,--,1.10,1.11,0.78,1675.21,0.07,0.01,1679.95,--,831388.66,1482264.01,8905242.83,0.00,0.00,679294.54,0.00,59958.00,0.00,1379.22,0.00,11220274.71,739252.54,739252.54,11899569.26,59958.00,0.07,0.12,0.74,0.00,0.00,0.06,0.00,0.01,0.00,0.00,0.00,0.94,0.06,0.06,0.99,0.01,0.00,0.00,4322139.22,0.00,0.00,289272.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
2020.00,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,LGEE,13434.60,309197819.35,136027766.66,312564978.38,137573544.64,32411141.15,14211950.82,14483.08,4747.15,16068.51,30014525.39,6795079.74,984239.69,30246115.60,--,0.89,0.67,0.99,1852.11,0.21,0.03,1866.40,--,0.09,0.07,0.10,194.14,0.02,0.00,195.64,--,0.90,0.68,1.00,1874.31,0.21,0.03,1888.77,--,1.03,38.00,0.20,0.90,0.77,37.49,0.20,0.68,1.18,3.55,0.00,1.00,2054.09,2000.00,832.53,1873.48,0.25,0.08,0.02,0.21,0.04,0.02,0.00,0.03,2070.91,2006.85,833.39,1887.94,--,--,0.10,3.10,0.03,0.09,0.08,3.09,0.03,0.07,0.12,0.29,0.00,0.10,203.19,163.33,119.05,194.18,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,204.86,163.89,119.17,195.67,--,--,0.87,0.65,0.92,1839.64,0.20,0.03,1853.55,--,26482513.42,31047.08,5511302.60,0.00,367204.00,2469.00,0.00,16605.00,0.00,0.00,0.00,32024863.10,386278.00,19074.00,32027332.10,383809.00,0.82,0.00,0.17,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.01,0.00,0.99,0.01,16578114.54,41.16,3537520.81,0.00,0.00,2469.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,Los Angeles Department of Water and Power,LDWP,15307.00,137110847.19,62614999.29,170686124.26,79198230.37,20020627.88,9355847.70,10024.99,4598.18,2235.76,10922697.99,1800482.88,254951.80,10983191.84,--,1.00,0.98,0.22,1091.14,0.09,0.01,1097.19,--,0.15,0.15,0.03,159.33,0.01,0.00,160.21,--,1.24,1.22,0.28,1355.05,0.11,0.02,1362.55,--,2.55,0.00,0.19,1.25,2.62,0.00,0.19,1.26,0.65,0.00,0.01,0.30,2038.60,0.00,906.69,1413.39,0.24,0.00,0.02,0.12,0.04,0.00,0.00,0.02,2055.24,0.00,907.63,1421.36,--,--,0.26,0.00,0.02,0.14,0.27,0.00,0.02,0.14,0.07,0.00,0.00,0.03,205.20,0.00,117.12,162.03,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,206.88,0.00,117.24,162.94,--,--,1.13,1.14,0.27,1363.29,0.11,0.02,1370.69,--,6742780.10,19158.95,8617985.98,0.00,578353.00,113390.87,850856.00,2469940.70,0.00,463963.89,164199.00,16008087.91,4012540.57,3434187.57,16121478.78,3899149.70,0.34,0.00,0.43,0.00,0.03,0.01,0.04,0.12,0.00,0.02,0.01,0.80,0.20,0.17,0.81,0.19,5508113.53,0.00,7438561.26,0.00,0.00,71143.56,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.57,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,Midcontinent Independent Transmission System Operator Inc..,MISO,256311.20,3953050342.04,1831710226.70,4720024283.50,2112401248.71,618987278.54,269122348.24,224866.58,103297.13,277842.41,331835878.26,58133418.10,8357909.53,333804340.90,--,0.73,0.77,0.90,1072.19,0.09,0.01,1078.55,--,0.11,0.11,0.14,167.89,0.01,0.00,168.88,--,1.03,1.09,1.27,1515.10,0.13,0.02,1524.09,--,1.37,1.21,0.66,1.01,1.35,1.11,0.73,1.04,2.44,4.44,0.04,1.28,2216.21,2020.71,905.76,1562.22,0.25,0.14,0.02,0.13,0.04,0.02,0.00,0.02,2233.18,2031.09,906.79,1571.14,--,--,0.13,0.12,0.09,0.11,0.13,0.12,0.09,0.11,0.23,0.44,0.01,0.14,209.21,202.13,119.04,171.78,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,210.81,203.16,119.17,172.76,--,--,1.12,1.16,1.29,1577.85,0.14,0.02,1587.03,--,204455678.76,4780702.36,212647590.02,95107556.00,10396757.13,9452702.50,72766921.00,2562960.53,0.00,5383916.38,1432493.02,523691872.53,95179341.16,84782584.03,438037019.03,180834194.66,0.33,0.01,0.34,0.15,0.02,0.02,0.12,0.00,0.00,0.01,0.00,0.85,0.15,0.14,0.71,0.29,111673051.28,6366331.05,115167751.39,0.00,0.00,3931168.81,0.00,0.00,0.00,61670.60,0.00,0.47,0.03,0.49,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
2020.00,NaturEner Power Watch LLC (GWA),GWA,210.00,0.00,0.00,5456157.00,1859105.00,621926.00,211912.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,,,,,,,,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,621926.00,0.00,0.00,0.00,0.00,0.00,621926.00,621926.00,0.00,621926.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
